step,loss,grad_norm,learning_rate,rewards/answer_accuracy_reward,rewards/answer_format_reward,reward,reward_std,completion_length,kl,epoch,train_runtime,train_samples_per_second,train_steps_per_second,train_loss
1111,0.001,0.6257861852645874,1e-06,0.375,1.0,1.375,0.4330126941204071,24.5,0.02606201171875,2.6,,,,
1112,0.0036,1.0396312475204468,1e-06,0.75,0.875,1.625,0.6143567860126495,52.8125,0.09100341796875,2.6,,,,
1113,0.0023,0.5807076096534729,1e-06,0.375,1.0,1.375,0.25,16.3125,0.056640625,2.6,,,,
1114,0.002,0.26660066843032837,1e-06,0.1875,1.0,1.1875,0.125,32.8125,0.0506591796875,2.6,,,,
1115,0.0189,1.0649923086166382,1e-06,0.25,0.9375,1.1875,0.47346171736717224,32.5625,0.4729461669921875,2.61,,,,
1116,0.0033,0.5213958024978638,1e-06,0.375,1.0,1.375,0.14433756470680237,16.125,0.08154296875,2.61,,,,
1117,0.0007,0.3561125695705414,1e-06,0.4375,0.9375,1.375,0.34846171736717224,50.1875,0.017391204833984375,2.61,,,,
1118,0.0013,0.5624236464500427,1e-06,0.3125,0.8125,1.125,0.7128185033798218,45.5,0.03314208984375,2.61,,,,
1119,0.0015,0.4085482060909271,1e-06,0.0625,0.9375,1.0,0.25,38.5,0.037689208984375,2.61,,,,
1120,0.0055,0.41816186904907227,1e-06,0.1875,0.9375,1.125,0.25,11.9375,0.137969970703125,2.62,,,,
1121,0.002,0.639580249786377,1e-06,0.3125,1.0,1.3125,0.26933756470680237,11.6875,0.05078125,2.62,,,,
1122,0.0004,0.2792755961418152,1e-06,0.5,1.0,1.5,0.25,15.5,0.010509490966796875,2.62,,,,
1123,0.0008,0.7103793025016785,1e-06,0.25,1.0,1.25,0.28867512941360474,35.5,0.020538330078125,2.62,,,,
1124,0.0014,0.4980500340461731,1e-06,0.25,0.9375,1.1875,0.3836943507194519,54.5625,0.03564453125,2.63,,,,
1125,0.0015,0.2628779113292694,1e-06,0.125,0.9375,1.0625,0.26933756470680237,46.0625,0.0386962890625,2.63,,,,
1126,0.0204,1.1706814765930176,1e-06,0.5,0.9375,1.4375,0.375,10.75,0.508392333984375,2.63,,,,
1127,0.0021,0.4875401258468628,1e-06,0.125,0.8125,0.9375,0.3291241526603699,51.3125,0.0531005859375,2.63,,,,
1128,0.0018,0.28475332260131836,1e-06,0.1875,0.9375,1.125,0.25,44.0,0.0457763671875,2.64,,,,
1129,0.0037,0.19248701632022858,1e-06,0.1875,1.0,1.1875,0.125,11.625,0.09130859375,2.64,,,,
1130,0.006,0.8579967021942139,1e-06,0.125,0.6875,0.8125,0.3836943507194519,13.25,0.14892578125,2.64,,,,
1131,0.0003,0.29896292090415955,1e-06,0.375,1.0,1.375,0.14433756470680237,11.0,0.00756072998046875,2.64,,,,
1132,0.007,0.8902769088745117,1e-06,0.0,0.875,0.875,0.25,52.5625,0.1749267578125,2.64,,,,
1133,0.0002,0.0032560667023062706,1e-06,0.0,1.0,1.0,0.0,11.0,0.00501251220703125,2.65,,,,
1134,0.0037,0.6356440186500549,1e-06,0.0,0.9375,0.9375,0.125,29.1875,0.09344482421875,2.65,,,,
1135,0.0011,0.363495796918869,1e-06,0.3125,0.9375,1.25,0.25,16.1875,0.0286865234375,2.65,,,,
1136,0.0078,1.1806451082229614,1e-06,0.3125,0.9375,1.25,0.39433756470680237,16.625,0.1943359375,2.65,,,,
1137,0.0111,0.6096322536468506,1e-06,0.1875,0.875,1.0625,0.48935678601264954,85.3125,0.2774658203125,2.66,,,,
1138,0.004,0.6274482011795044,1e-06,0.0625,0.8125,0.875,0.4541241526603699,44.5625,0.100341796875,2.66,,,,
1139,0.001,0.6035493612289429,1e-06,0.3125,0.9375,1.25,0.5386751294136047,43.8125,0.02496337890625,2.66,,,,
1140,0.0056,0.6517072319984436,1e-06,0.0,0.8125,0.8125,0.26933756470680237,27.4375,0.139404296875,2.66,,,,
1141,0.0011,0.37694066762924194,1e-06,0.1875,0.9375,1.125,0.39433756470680237,65.75,0.028076171875,2.67,,,,
1142,0.0007,0.26283490657806396,1e-06,0.4375,0.5625,1.0,0.25,56.6875,0.01629638671875,2.67,,,,
1143,0.0067,0.367039293050766,1e-06,0.25,0.875,1.125,0.4541241526603699,12.4375,0.1669921875,2.67,,,,
1144,0.0039,0.7117965221405029,1e-06,0.125,0.875,1.0,0.28867512941360474,13.5625,0.098388671875,2.67,,,,
1145,0.0068,0.32802098989486694,1e-06,0.1875,0.875,1.0625,0.41367512941360474,11.75,0.16987991333007812,2.68,,,,
1146,0.008,0.9220326542854309,1e-06,0.125,0.8125,0.9375,0.5332483053207397,76.1875,0.20068359375,2.68,,,,
1147,0.0006,0.37049147486686707,1e-06,0.25,1.0,1.25,0.25,11.75,0.0152587890625,2.68,,,,
1148,0.0022,0.4784221649169922,1e-06,0.3125,0.875,1.1875,0.5193375647068024,27.0625,0.05548095703125,2.68,,,,
1149,0.0018,0.38769301772117615,1e-06,0.1875,0.8125,1.0,0.5984617173671722,100.6875,0.04443359375,2.68,,,,
1150,0.0031,0.31589868664741516,1e-06,0.1875,0.9375,1.125,0.25,22.8125,0.077880859375,2.69,,,,
1151,0.0036,0.6165956854820251,1e-06,0.4375,0.8125,1.25,0.5386751294136047,86.25,0.0908203125,2.69,,,,
1152,0.0043,1.3353031873703003,1e-06,0.1875,0.875,1.0625,0.375,18.125,0.107421875,2.69,,,,
1153,0.0041,0.8384701609611511,1e-06,0.375,0.8125,1.1875,0.48935678601264954,72.625,0.10302734375,2.69,,,,
1154,0.0013,0.38164815306663513,1e-06,0.1875,1.0,1.1875,0.26933756470680237,36.6875,0.03204345703125,2.7,,,,
1155,0.0019,0.44868987798690796,1e-06,0.1875,0.9375,1.125,0.25,36.4375,0.0479736328125,2.7,,,,
1156,0.0023,0.27376917004585266,1e-06,0.0625,1.0,1.0625,0.125,12.0,0.0574951171875,2.7,,,,
1157,0.0029,0.5227009654045105,1e-06,0.3125,0.9375,1.25,0.4541241526603699,52.75,0.07293701171875,2.7,,,,
1158,0.002,0.05002298951148987,1e-06,0.5,1.0,1.5,0.0,11.75,0.05010986328125,2.71,,,,
1159,0.0232,5.837977409362793,1e-06,0.125,0.875,1.0,0.39433756470680237,59.0,0.5810546875,2.71,,,,
1160,0.0071,0.6426960825920105,1e-06,0.0625,0.875,0.9375,0.26933756470680237,14.0,0.1793212890625,2.71,,,,
1161,0.0028,0.3750763237476349,1e-06,0.4375,0.9375,1.375,0.36435678601264954,51.1875,0.069091796875,2.71,,,,
1162,0.0299,3.779121160507202,1e-06,0.3125,0.8125,1.125,0.39433756470680237,27.25,0.74932861328125,2.71,,,,
1163,0.0007,0.44931942224502563,1e-06,0.375,1.0,1.375,0.4330126941204071,11.0,0.01752471923828125,2.72,,,,
1164,0.0004,0.5218520164489746,1e-06,0.1875,1.0,1.1875,0.26933756470680237,11.0,0.0108184814453125,2.72,,,,
1165,0.0297,4.170008659362793,1e-06,0.1875,0.9375,1.125,0.39433756470680237,11.5,0.744384765625,2.72,,,,
1166,0.0059,0.3155548572540283,1e-06,0.5,0.875,1.375,0.36435678601264954,16.75,0.1474609375,2.72,,,,
1167,0.0038,0.5540289282798767,1e-06,0.0,0.8125,0.8125,0.26933756470680237,51.125,0.0953216552734375,2.73,,,,
1168,0.0079,0.40385672450065613,1e-06,0.3125,0.875,1.1875,0.3291241526603699,24.25,0.19818115234375,2.73,,,,
1169,0.001,0.5038459300994873,1e-06,0.25,1.0,1.25,0.39433756470680237,11.625,0.02484130859375,2.73,,,,
1170,0.0006,0.4177002012729645,1e-06,0.125,1.0,1.125,0.25,33.3125,0.016082763671875,2.73,,,,
1171,0.0023,0.22617501020431519,1e-06,0.25,1.0,1.25,0.25,17.5,0.0576171875,2.74,,,,
1172,0.0029,0.6493090391159058,1e-06,0.3125,0.875,1.1875,0.5580126941204071,32.75,0.072998046875,2.74,,,,
1173,0.0243,3.1156504154205322,1e-06,0.3125,0.9375,1.25,0.20412415266036987,25.625,0.60546875,2.74,,,,
1174,0.0011,0.5208543539047241,1e-06,0.1875,0.875,1.0625,0.47346171736717224,92.375,0.02752685546875,2.74,,,,
1175,0.0019,0.516927182674408,1e-06,0.5,1.0,1.5,0.39433756470680237,15.8125,0.04876708984375,2.75,,,,
1176,0.0018,0.40759357810020447,1e-06,0.375,0.9375,1.3125,0.375,33.1875,0.045654296875,2.75,,,,
1177,0.0011,0.51741623878479,1e-06,0.1875,1.0,1.1875,0.26933756470680237,58.9375,0.0266571044921875,2.75,,,,
1178,0.0046,0.18785548210144043,1e-06,0.0,0.8125,0.8125,0.125,13.4375,0.11431884765625,2.75,,,,
1179,0.0015,0.3716384172439575,1e-06,0.5,0.9375,1.4375,0.47346171736717224,12.6875,0.0379638671875,2.75,,,,
1180,0.003,0.3791200816631317,1e-06,0.1875,0.8125,1.0,0.39433756470680237,21.8125,0.074951171875,2.76,,,,
1181,0.0024,0.03551198169589043,1e-06,0.25,1.0,1.25,0.0,10.9375,0.05992889404296875,2.76,,,,
1182,0.0029,0.3328187167644501,1e-06,0.1875,1.0,1.1875,0.125,24.3125,0.072509765625,2.76,,,,
1183,0.0017,0.27188944816589355,1e-06,0.25,0.9375,1.1875,0.125,12.375,0.04172706604003906,2.76,,,,
1184,0.0014,0.4417833983898163,1e-06,0.1875,0.9375,1.125,0.34846171736717224,16.4375,0.03515625,2.77,,,,
1185,0.0015,0.08190542459487915,1e-06,0.25,1.0,1.25,0.0,25.625,0.0374755859375,2.77,,,,
1186,0.0026,0.4176707863807678,1e-06,0.25,0.9375,1.1875,0.47346171736717224,28.375,0.0648193359375,2.77,,,,
1187,0.0209,1.5744144916534424,1e-06,0.3125,0.8125,1.125,0.5086943507194519,12.625,0.519775390625,2.77,,,,
1188,0.0299,1.7307746410369873,1e-06,0.3125,0.875,1.1875,0.41367512941360474,23.0,0.74365234375,2.78,,,,
1189,0.0027,0.2112715095281601,1e-06,0.4375,0.9375,1.375,0.25,50.9375,0.0672607421875,2.78,,,,
1190,0.0014,0.32982802391052246,1e-06,0.1875,0.75,0.9375,0.26933756470680237,17.0625,0.03387451171875,2.78,,,,
1191,0.0019,0.2416176050901413,1e-06,0.3125,1.0,1.3125,0.125,13.875,0.0469970703125,2.78,,,,
1192,0.0001,0.24248911440372467,1e-06,0.6875,0.9375,1.625,0.25,42.3125,0.001270294189453125,2.79,,,,
1193,0.0024,0.20021499693393707,1e-06,0.0,0.9375,0.9375,0.125,42.9375,0.059814453125,2.79,,,,
1194,0.0065,0.9949670433998108,1e-06,0.1875,0.75,0.9375,0.5280319452285767,18.9375,0.16259765625,2.79,,,,
1195,0.0032,0.2568705677986145,1e-06,0.25,0.875,1.125,0.5,50.0625,0.0799102783203125,2.79,,,,
1196,0.0022,0.39328011870384216,1e-06,0.625,1.0,1.625,0.39433756470680237,10.9375,0.0557861328125,2.79,,,,
1197,0.0006,0.3039020299911499,1e-06,0.1875,1.0,1.1875,0.26933756470680237,11.0,0.01397705078125,2.8,,,,
1198,0.0007,0.4264315068721771,1e-06,0.25,1.0,1.25,0.39433756470680237,14.5,0.01849365234375,2.8,,,,
1199,0.0025,0.1992095410823822,1e-06,0.0625,1.0,1.0625,0.125,11.0,0.0616455078125,2.8,,,,
1200,0.0031,0.17277152836322784,1e-06,0.25,0.9375,1.1875,0.125,40.1875,0.0772705078125,2.8,,,,
1201,0.0179,2.3800721168518066,1e-06,0.1875,0.8125,1.0,0.5,49.75,0.447021484375,2.81,,,,
1202,0.002,0.2713009715080261,1e-06,0.125,1.0,1.125,0.25,14.0,0.0494384765625,2.81,,,,
1203,0.0007,0.2843858003616333,1e-06,0.25,1.0,1.25,0.25,11.0,0.018463134765625,2.81,,,,
1204,0.0012,0.3771562874317169,1e-06,0.25,0.9375,1.1875,0.41367512941360474,43.875,0.030059814453125,2.81,,,,
1205,0.0019,0.0038785268552601337,1e-06,0.75,1.0,1.75,0.0,10.6875,0.04681396484375,2.82,,,,
1206,0.0024,0.5466713309288025,1e-06,0.3125,1.0,1.3125,0.125,17.6875,0.06056976318359375,2.82,,,,
1207,0.0003,0.4414713978767395,1e-06,0.375,1.0,1.375,0.39433756470680237,20.625,0.00771331787109375,2.82,,,,
1208,0.0022,0.32224971055984497,1e-06,0.25,0.9375,1.1875,0.3291241526603699,48.0625,0.05615234375,2.82,,,,
1209,0.0018,0.5144072771072388,1e-06,0.1875,1.0,1.1875,0.26933756470680237,13.375,0.0458984375,2.82,,,,
1210,0.0005,0.228838711977005,1e-06,0.0625,1.0,1.0625,0.125,11.0,0.0124664306640625,2.83,,,,
1211,0.0005,0.6658654808998108,1e-06,0.5,1.0,1.5,0.39433756470680237,25.6875,0.013580322265625,2.83,,,,
1212,0.0006,0.3878355622291565,1e-06,0.3125,0.8125,1.125,0.36435678601264954,47.125,0.01458740234375,2.83,,,,
1213,0.0006,0.5117197036743164,1e-06,0.1875,0.9375,1.125,0.25,10.9375,0.014862060546875,2.83,,,,
1214,0.0323,3.53719425201416,1e-06,0.25,0.875,1.125,0.39433756470680237,20.4375,0.806640625,2.84,,,,
1215,0.0029,0.023010553792119026,1e-06,0.25,1.0,1.25,0.0,19.5625,0.0716552734375,2.84,,,,
1216,0.0021,0.41446784138679504,1e-06,0.5,1.0,1.5,0.39433756470680237,17.625,0.0526885986328125,2.84,,,,
1217,0.0014,0.570516049861908,1e-06,0.5625,1.0,1.5625,0.26933756470680237,19.4375,0.03415679931640625,2.84,,,,
1218,0.0012,0.2917025685310364,1e-06,0.375,1.0,1.375,0.14433756470680237,37.3125,0.03021240234375,2.85,,,,
1219,0.0006,0.3065991699695587,1e-06,0.125,1.0,1.125,0.25,10.9375,0.015132904052734375,2.85,,,,
1220,0.0015,0.34870484471321106,1e-06,0.375,0.875,1.25,0.36435678601264954,74.375,0.037109375,2.85,,,,
1221,0.0014,0.41912561655044556,1e-06,0.3125,1.0,1.3125,0.125,11.0,0.035003662109375,2.85,,,,
1222,0.0004,0.2910451292991638,1e-06,0.4375,0.9375,1.375,0.25,42.1875,0.0091094970703125,2.86,,,,
1223,0.021,2.4247918128967285,1e-06,0.0,0.9375,0.9375,0.125,21.625,0.5238037109375,2.86,,,,
1224,0.0011,0.3664756119251251,1e-06,0.125,1.0,1.125,0.25,45.4375,0.02777099609375,2.86,,,,
1225,0.0036,0.7698906660079956,1e-06,0.625,0.875,1.5,0.6830126941204071,17.25,0.090576171875,2.86,,,,
1226,0.0011,0.4004282057285309,1e-06,0.375,0.9375,1.3125,0.23935678601264954,24.6875,0.02825927734375,2.86,,,,
1227,0.0038,0.2892914116382599,1e-06,0.125,1.0,1.125,0.14433756470680237,17.375,0.095703125,2.87,,,,
1228,0.002,0.343328058719635,1e-06,0.1875,0.9375,1.125,0.25,45.25,0.05029296875,2.87,,,,
1229,0.0018,0.5109055638313293,1e-06,0.1875,0.875,1.0625,0.48935678601264954,73.0,0.045928955078125,2.87,,,,
1230,0.0016,0.5365936160087585,1e-06,0.3125,1.0,1.3125,0.26933756470680237,11.4375,0.03900146484375,2.87,,,,
1231,0.0015,0.3112320899963379,1e-06,0.1875,0.875,1.0625,0.375,74.5,0.0374755859375,2.88,,,,
1232,0.002,0.5106845498085022,1e-06,0.3125,1.0,1.3125,0.375,52.5625,0.051025390625,2.88,,,,
1233,0.0046,0.31552228331565857,1e-06,0.375,0.9375,1.3125,0.26933756470680237,25.25,0.1146240234375,2.88,,,,
1234,0.0009,0.2486501932144165,1e-06,0.4375,1.0,1.4375,0.125,35.9375,0.0228424072265625,2.88,,,,
1235,0.0005,0.23865893483161926,1e-06,0.4375,1.0,1.4375,0.125,11.5,0.0129547119140625,2.89,,,,
1236,0.0004,0.44600361585617065,1e-06,0.4375,1.0,1.4375,0.5193375647068024,11.0,0.0088653564453125,2.89,,,,
1237,0.0013,0.014250046573579311,1e-06,0.0,1.0,1.0,0.0,13.9375,0.03363037109375,2.89,,,,
1238,0.0001,0.0033246546518057585,1e-06,0.5,1.0,1.5,0.0,10.875,0.0027256011962890625,2.89,,,,
1239,0.0574,5.48428201675415,1e-06,0.4375,0.75,1.1875,0.7393567860126495,43.875,1.43359375,2.89,,,,
1240,0.0295,4.103855133056641,1e-06,0.125,0.875,1.0,0.39433756470680237,67.3125,0.739013671875,2.9,,,,
1241,0.0016,0.26890063285827637,1e-06,0.0625,1.0,1.0625,0.125,17.0625,0.03973388671875,2.9,,,,
1242,0.004,0.3202785849571228,1e-06,0.5,0.9375,1.4375,0.125,19.1875,0.0999755859375,2.9,,,,
1243,0.0334,3.674736738204956,1e-06,0.125,0.9375,1.0625,0.26933756470680237,13.3125,0.8339385986328125,2.9,,,,
1244,0.0011,0.4499807357788086,1e-06,0.8125,0.9375,1.75,0.36435678601264954,11.5,0.0283660888671875,2.91,,,,
1245,0.0007,0.29890671372413635,1e-06,0.0625,0.75,0.8125,0.125,36.0,0.01751708984375,2.91,,,,
1246,0.0069,0.6413657665252686,1e-06,0.375,0.6875,1.0625,0.5193375647068024,13.625,0.1732177734375,2.91,,,,
1247,0.0177,1.743272304534912,1e-06,0.4375,0.875,1.3125,0.375,18.0,0.4415283203125,2.91,,,,
1248,0.001,0.18771755695343018,1e-06,0.0625,1.0,1.0625,0.125,14.0625,0.024658203125,2.92,,,,
1249,0.0139,1.2801196575164795,1e-06,0.4375,0.75,1.1875,0.41367512941360474,60.1875,0.34716796875,2.92,,,,
1250,0.0005,0.5420172810554504,1e-06,0.4375,0.9375,1.375,0.39433756470680237,53.25,0.012237548828125,2.92,,,,
1251,0.0046,0.5211410522460938,1e-06,0.25,0.875,1.125,0.5386751294136047,33.75,0.1156005859375,2.92,,,,
1252,0.0011,0.11921923607587814,1e-06,0.0,0.8125,0.8125,0.125,27.625,0.02740478515625,2.93,,,,
1253,0.0026,0.7788503170013428,1e-06,0.3125,0.75,1.0625,0.375,44.6875,0.06475830078125,2.93,,,,
1254,0.0028,0.28936389088630676,1e-06,0.3125,0.9375,1.25,0.20412415266036987,12.5,0.07080078125,2.93,,,,
1255,0.0012,0.38520216941833496,1e-06,0.125,0.9375,1.0625,0.3291241526603699,62.4375,0.02984619140625,2.93,,,,
1256,0.0009,0.3880811333656311,1e-06,0.5,1.0,1.5,0.28867512941360474,11.75,0.02178955078125,2.93,,,,
1257,0.0012,0.13655191659927368,1e-06,0.125,1.0,1.125,0.14433756470680237,29.25,0.0290069580078125,2.94,,,,
1258,0.041,5.914287090301514,1e-06,0.0,0.9375,0.9375,0.125,12.875,1.026611328125,2.94,,,,
1259,0.0009,0.0244449470192194,1e-06,0.25,1.0,1.25,0.0,12.8125,0.02337646484375,2.94,,,,
1260,0.0004,0.1548166275024414,1e-06,0.0625,1.0,1.0625,0.125,11.4375,0.010498046875,2.94,,,,
1261,0.0012,0.5385739803314209,1e-06,0.25,0.9375,1.1875,0.41367512941360474,20.0,0.0289306640625,2.95,,,,
1262,0.0014,0.2097957283258438,1e-06,0.375,1.0,1.375,0.14433756470680237,16.5,0.0352783203125,2.95,,,,
1263,0.0026,0.886088490486145,1e-06,0.25,0.9375,1.1875,0.375,14.25,0.06396484375,2.95,,,,
1264,0.0041,0.4291762709617615,1e-06,0.1875,0.9375,1.125,0.25,26.5625,0.10174560546875,2.95,,,,
1265,0.0021,0.14399230480194092,1e-06,0.125,0.9375,1.0625,0.125,16.9375,0.0517578125,2.96,,,,
1266,0.0052,0.30997955799102783,1e-06,0.25,0.9375,1.1875,0.125,19.4375,0.1300506591796875,2.96,,,,
1267,0.0,0.542179524898529,1e-06,0.25,1.0,1.25,0.28867512941360474,10.9375,0.0012149810791015625,2.96,,,,
1268,0.0048,0.6230150461196899,1e-06,0.125,0.8125,0.9375,0.3836943507194519,18.0,0.118896484375,2.96,,,,
1269,0.0,0.396432101726532,1e-06,0.4375,1.0,1.4375,0.26933756470680237,11.0,0.0011138916015625,2.96,,,,
1270,0.0027,0.2850063443183899,1e-06,0.5,0.9375,1.4375,0.375,50.625,0.0682373046875,2.97,,,,
1271,0.001,0.239993616938591,1e-06,0.6875,1.0,1.6875,0.125,11.75,0.02374267578125,2.97,,,,
1272,0.0006,0.24795590341091156,1e-06,0.0625,1.0,1.0625,0.125,44.25,0.014251708984375,2.97,,,,
1273,0.0002,0.2520483136177063,1e-06,0.375,0.6875,1.0625,0.3291241526603699,64.0625,0.005581855773925781,2.97,,,,
1274,0.0021,0.4374464452266693,1e-06,0.3125,1.0,1.3125,0.26933756470680237,16.375,0.05322265625,2.98,,,,
1275,0.0003,0.44935116171836853,1e-06,0.1875,1.0,1.1875,0.375,42.125,0.0081024169921875,2.98,,,,
1276,0.0076,0.4290454089641571,1e-06,0.3125,0.9375,1.25,0.5086943507194519,20.5,0.18994140625,2.98,,,,
1277,0.0014,0.018401533365249634,1e-06,0.0,1.0,1.0,0.0,16.8125,0.034379005432128906,2.98,,,,
1278,0.0011,0.5233055353164673,1e-06,0.25,0.9375,1.1875,0.5193375647068024,19.375,0.026885986328125,2.99,,,,
1279,0.0018,0.48263174295425415,1e-06,0.125,0.8125,0.9375,0.5193375647068024,94.75,0.0455322265625,2.99,,,,
1280,0.0029,0.9081249237060547,1e-06,0.25,0.9375,1.1875,0.3836943507194519,11.5,0.072052001953125,2.99,,,,
1281,0.002,0.35082781314849854,1e-06,0.375,1.0,1.375,0.25,20.375,0.0504150390625,2.99,,,,
1282,0.0023,0.7674121856689453,1e-06,0.3125,1.0,1.3125,0.41367512941360474,12.125,0.0576171875,3.0,,,,
1283,0.0011,0.20859354734420776,1e-06,0.125,0.875,1.0,0.36435678601264954,68.1875,0.0281982421875,3.0,,,,
1284,0.004,0.23082634806632996,1e-06,0.4375,0.9375,1.375,0.34846171736717224,11.0,0.18994140625,3.0,,,,
1285,,,,,,,,,,3.0,27073.7206,0.19,0.047,0.004189018497470354
